"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.724315958E2,1.838230846E-1,1.128804982E-1,-1.781066566E0
2.724415258E2,1.495990025E-2,8.055709004E-1,-1.783263949E0
2.724514548E2,-2.778760235E-1,1.510273823E0,-1.947994047E0
2.724613837E2,-6.201976459E-1,2.149158731E0,-1.979144504E0
2.724713137E2,-9.573681271E-1,2.807668065E0,-2.084026011E0
2.724812428E2,-1.117354891E0,3.469751801E0,-2.189543695E0
2.724911718E2,-1.041588863E0,4.273034686E0,-2.408901991E0
2.725011018E2,-1.073980757E0,5.051086251E0,-2.351097586E0
2.725110307E2,-1.139578477E0,5.771217636E0,-2.075570937E0
2.725209608E2,-8.655701304E-1,6.483718405E0,-1.931005547E0
2.725308897E2,-5.132800286E-1,6.977830347E0,-1.826734489E0
2.725408188E2,-3.550652269E-1,7.124760936E0,-1.250846897E0
2.725507488E2,-3.872006105E-1,6.814911132E0,4.807931542E-2
2.725606778E2,-4.801577081E-1,6.064887026E0,1.332947652E0
2.725706067E2,-3.304068607E-1,4.838797824E0,2.328832558E0
2.725805367E2,6.330632745E-1,3.696934256E0,2.956151090E0
2.725904657E2,1.762266744E0,2.727854156E0,2.985615209E0
2.726003957E2,2.532624104E0,1.824895540E0,3.039882048E0
2.726103248E2,2.836857658E0,9.224824691E-1,3.227729698E0
2.726202538E2,2.897121401E0,1.656025028E-1,3.302267665E0
2.726301838E2,2.910750091E0,-4.770591223E-1,3.128385504E0
2.726401127E2,2.957164997E0,-9.708646703E-1,2.615681756E0
2.726500417E2,2.967306992E0,-1.317390550E0,1.943184128E0
2.726599717E2,2.783074383E0,-1.565854531E0,1.354755428E0
2.726699008E2,2.484039004E0,-1.666060604E0,1.003600965E0
2.726798298E2,2.137691610E0,-1.573324934E0,5.600580096E-1
2.726897598E2,1.423716320E0,-1.476802021E0,1.443162259E-1
2.726996887E2,4.898364580E-1,-1.370935843E0,1.347209450E-1
2.727096187E2,-3.590426492E-1,-1.226011434E0,3.536032768E-1
2.727195477E2,-9.692852642E-1,-1.146699800E0,6.002950760E-1
2.727294768E2,-1.361547554E0,-1.204817616E0,7.840461302E-1
2.727394068E2,-1.448207090E0,-1.341154220E0,7.230631793E-1
2.727493358E2,-1.277346771E0,-1.602151122E0,5.113308227E-1
2.727592647E2,-1.013965301E0,-1.949958127E0,2.370040226E-1
2.727691947E2,-8.593752247E-1,-2.305370021E0,-1.365206997E-2
2.727791237E2,-7.811515392E-1,-2.732686295E0,-2.421986890E-1
2.727890528E2,-6.792700922E-1,-3.115577179E0,-4.568359423E-1
2.727989828E2,-4.947491424E-1,-3.435746149E0,-6.243323582E-1
2.728089118E2,-3.066167695E-1,-3.682937191E0,-7.748923141E-1
2.728188418E2,-1.456902667E-1,-3.919036649E0,-8.620339537E-1
2.728287707E2,5.358582113E-2,-4.057988128E0,-9.128433341E-1
2.728386997E2,2.583281968E-1,-4.084089514E0,-8.973201460E-1
2.728486297E2,4.165080979E-1,-4.020677045E0,-8.791037303E-1
2.728585588E2,4.970872612E-1,-3.853989299E0,-7.605105025E-1
2.728684878E2,5.654231223E-1,-3.730913011E0,-3.919230777E-1
2.728784178E2,6.649636365E-1,-3.465554085E0,-2.948867798E-2
2.728883467E2,8.290798502E-1,-3.001743000E0,3.811694634E-1
2.728982757E2,9.384227099E-1,-2.472042564E0,6.354508388E-1
2.729082057E2,9.933908493E-1,-1.892802764E0,5.737796706E-1
2.729181348E2,1.076593439E0,-1.185271543E0,2.978653514E-1
2.729280648E2,9.700646981E-1,-4.818702114E-1,1.504722567E-1
2.729379938E2,8.116839451E-1,1.737640464E-1,1.555534780E-1
2.729479227E2,7.740587204E-1,8.822758448E-1,7.228912711E-2
2.729578527E2,7.287703541E-1,1.413149232E0,5.421419581E-2
2.729677817E2,4.342636433E-1,1.657123720E0,-4.826176682E-2
2.729777108E2,8.783972405E-2,1.809420884E0,-3.409534836E-1
2.729876408E2,-2.017371261E-1,2.040893440E0,-9.399691522E-1
2.729975698E2,-6.113796792E-1,2.587789367E0,-2.168438755E0
2.730074987E2,-1.019187595E0,3.353418522E0,-3.253133512E0
2.730174287E2,-1.285010132E0,4.168684691E0,-3.663116884E0
2.730273577E2,-1.408865269E0,4.916171690E0,-3.201342384E0
2.730372877E2,-1.350878139E0,5.666327943E0,-2.241188643E0
2.730472168E2,-1.254239744E0,6.363420129E0,-1.204822294E0
2.730571458E2,-1.309072594E0,6.801386522E0,1.469475460E-1
2.730670758E2,-1.493197029E0,6.928182224E0,1.853895391E0
2.730770047E2,-1.775875261E0,6.596893018E0,3.294197338E0
2.730869337E2,-1.846734452E0,5.821162798E0,4.133944629E0
2.730968637E2,-1.524621428E0,4.717675091E0,4.458675597E0
2.731067928E2,-8.371601906E-1,3.549732356E0,4.234371142E0
2.731167218E2,-2.958055966E-1,2.428564423E0,3.403631487E0
2.731266518E2,-2.461625896E-1,1.283172060E0,2.529358141E0
2.731365807E2,-3.915427163E-1,2.813762033E-1,1.993697054E0
2.731465107E2,-6.350443111E-1,-5.930977017E-1,1.731120819E0
2.731564397E2,-8.334827305E-1,-1.298383006E0,1.388752309E0
2.731663688E2,-1.018795905E0,-1.787734730E0,8.928008330E-1
2.731762988E2,-1.283028511E0,-2.079579204E0,2.241799458E-1
2.731862278E2,-1.475341533E0,-2.251212525E0,-3.757689750E-1
2.731961567E2,-1.545305222E0,-2.306473975E0,-1.029323963E0
2.732060855E2,-1.471060494E0,-2.325318382E0,-1.414147936E0
2.732160145E2,-1.261582970E0,-2.297951074E0,-1.388433051E0
2.732259435E2,-8.777410367E-1,-2.294821059E0,-1.147136003E0
2.732358735E2,-3.349485027E-1,-2.376275697E0,-8.165203965E-1
2.732458025E2,2.867553493E-1,-2.502039950E0,-3.941596377E-1
2.732557315E2,8.581117876E-1,-2.614023485E0,1.544167610E-1
2.732656615E2,1.207286749E0,-2.752958592E0,6.520721340E-1
2.732755905E2,1.365288602E0,-2.919460981E0,1.116763811E0
2.732855205E2,1.364654033E0,-3.062973872E0,1.483830959E0
2.732954495E2,1.316652339E0,-3.175064412E0,1.655707524E0
2.733053785E2,1.282765093E0,-3.268025200E0,1.526846586E0
2.733153085E2,1.163999446E0,-3.320360119E0,1.261342649E0
2.733252375E2,9.870211118E-1,-3.372455302E0,7.261230272E-1
2.733351665E2,8.158418271E-1,-3.370654945E0,1.638541853E-1
2.733450965E2,5.975445823E-1,-3.291270221E0,-3.013000242E-1
2.733550255E2,2.233550316E-1,-3.242871648E0,-4.953041893E-1
2.733649545E2,-1.090842665E-1,-3.144189944E0,-6.418389219E-1
2.733748845E2,-3.182494761E-1,-3.019744822E0,-8.952847302E-1
2.733848135E2,-4.211617872E-1,-2.813229936E0,-1.047751463E0
2.733947435E2,-5.404610298E-1,-2.559498784E0,-1.277319582E0
2.734046725E2,-6.511283934E-1,-2.326196634E0,-1.555830064E0
2.734146015E2,-6.564905094E-1,-1.972473416E0,-1.781300454E0
2.734245315E2,-6.531416629E-1,-1.633238429E0,-1.913203699E0
2.734344605E2,-6.346664348E-1,-1.285035567E0,-2.019948129E0
2.734443895E2,-5.774496024E-1,-9.072498876E-1,-2.100130997E0
2.734543195E2,-5.650510567E-1,-5.042171001E-1,-2.117440510E0
2.734642485E2,-5.839965836E-1,-6.738214374E-2,-2.090129920E0
2.734741775E2,-5.442048924E-1,3.417411035E-1,-1.864427395E0
2.734841075E2,-5.728827808E-1,7.782585561E-1,-1.507548435E0
2.734940365E2,-5.763378274E-1,1.355385758E0,-1.222393761E0
2.735039665E2,-6.916656777E-1,1.930234299E0,-1.047990029E0
2.735138955E2,-8.562422135E-1,2.453441986E0,-1.038209392E0
2.735238245E2,-9.384803780E-1,2.921427984E0,-1.052902275E0
2.735337545E2,-1.065515012E0,3.177323776E0,-9.908153701E-1
2.735436835E2,-1.156993531E0,3.205262357E0,-1.137690411E0
2.735536125E2,-8.852362901E-1,3.315222756E0,-1.524998281E0
2.735635425E2,-3.138283598E-1,3.647215966E0,-2.048059788E0
2.735734715E2,1.167609846E-1,3.989899056E0,-2.510975665E0
2.735834005E2,3.195599833E-1,4.400324478E0,-2.582266088E0
2.735933305E2,4.840693492E-1,5.003560667E0,-2.282197505E0
2.736032595E2,2.699117137E-1,5.452933808E0,-1.639321872E0
2.736131895E2,-3.245745555E-1,5.618441001E0,-5.842701602E-1
2.736231185E2,-7.965661152E-1,5.602673399E0,6.903971243E-1
2.736330475E2,-1.108788355E0,5.130828239E0,1.673971303E0
2.736429775E2,-8.611751439E-1,4.289544300E0,2.434985250E0
2.736529065E2,-9.460977651E-3,3.473548983E0,2.882591947E0
2.736628355E2,9.003293424E-1,2.616160643E0,2.988460464E0
2.736727655E2,1.452538123E0,1.588493780E0,2.997005585E0
2.736826945E2,1.687223578E0,5.270411217E-1,3.063231150E0
2.736926235E2,1.749065924E0,-4.692852491E-1,2.941826581E0
2.737025535E2,1.888164606E0,-1.311322310E0,2.432320089E0
2.737124825E2,2.058100626E0,-1.937777792E0,1.836368362E0
2.737224115E2,2.141140152E0,-2.348450552E0,1.240341790E0
2.737323415E2,2.186511183E0,-2.505845903E0,7.638638806E-1
2.737422705E2,2.060660245E0,-2.479577286E0,4.151289225E-1
2.737522005E2,1.764120165E0,-2.310425524E0,2.249599461E-1
2.737621295E2,1.077201403E0,-2.211095948E0,2.633457474E-1
2.737720585E2,2.069312260E-1,-2.057894220E0,3.772927594E-1
2.737819885E2,-5.086499840E-1,-1.856271699E0,4.517278147E-1
2.737919175E2,-1.029245172E0,-1.745375746E0,3.999460423E-1
2.738018465E2,-1.233731659E0,-1.753213938E0,2.759002858E-1
2.738117765E2,-1.045755808E0,-1.870848808E0,4.825530748E-2
2.738217055E2,-6.879633670E-1,-2.096918537E0,-1.765859127E-1
2.738316345E2,-3.083688511E-1,-2.435673468E0,-2.273163557E-1
2.738415645E2,5.214821007E-2,-2.753137516E0,-2.038339011E-1
2.738514935E2,3.525543594E-1,-3.021104300E0,-1.653481489E-1
2.738614225E2,7.750289197E-1,-3.152384232E0,-1.339316440E-1
2.738713525E2,1.086060373E0,-3.162815080E0,-1.183067508E-1
2.738812815E2,1.239893893E0,-3.072115409E0,-3.807885904E-2
2.738912115E2,1.243634211E0,-2.926786957E0,-3.069963634E-2
2.739011405E2,1.114459642E0,-2.732312073E0,1.299882817E-1
2.739110695E2,7.499323046E-1,-2.606937829E0,3.976919407E-1
2.739209995E2,3.459653879E-1,-2.460665637E0,6.038390003E-1
2.739309285E2,5.289654404E-2,-2.227152987E0,4.502589576E-1
2.739408575E2,1.143457373E-1,-1.953703853E0,-8.474406190E-3
2.739507875E2,4.090709147E-1,-1.665606861E0,-3.807560287E-1
2.739607165E2,6.769123486E-1,-1.307684757E0,-6.128566859E-1
2.739706455E2,8.746146767E-1,-8.769379216E-1,-6.738033110E-1
2.739805755E2,1.044430171E0,-5.297711867E-1,-4.857714736E-1
2.739905045E2,1.034018108E0,-1.537221301E-1,-1.863384837E-1
2.740004345E2,6.528386309E-1,3.650194538E-1,1.785874329E-1
2.740103635E2,4.717062157E-2,9.527991128E-1,3.517696631E-1
2.740202925E2,-7.044228405E-1,1.444171050E0,2.916971236E-1
2.740302225E2,-1.485861697E0,2.039990630E0,-3.412797582E-1
2.740401515E2,-1.923082862E0,2.688699446E0,-1.134207809E0
2.740500805E2,-2.106937595E0,3.117990324E0,-1.803674240E0
2.740600105E2,-1.965347706E0,3.333116990E0,-2.381694896E0
2.740699395E2,-1.385754149E0,3.598494042E0,-2.845738117E0
2.740798685E2,-7.155063108E-1,3.890115151E0,-3.082102454E0
2.740897985E2,-2.632512235E-1,4.227689529E0,-2.853228400E0
2.740997275E2,-4.315617912E-2,4.603871318E0,-1.829253470E0
2.741096565E2,-2.690061993E-1,4.983988867E0,-2.319941282E-1
2.741195865E2,-7.541461737E-1,5.204078064E0,1.144370270E0
2.741295155E2,-1.211142257E0,5.158714780E0,2.409724109E0
2.741394455E2,-1.686367400E0,4.711790453E0,3.852560824E0
2.741493745E2,-1.840267431E0,3.875154465E0,4.465763007E0
2.741593035E2,-1.261064322E0,2.980738631E0,4.070223427E0
2.741692335E2,-1.850924055E-1,2.072554944E0,3.098430219E0
2.741791625E2,8.373476670E-1,1.094315765E0,2.325387379E0
2.741890915E2,1.526558757E0,2.148272878E-1,1.997087270E0
2.741990215E2,1.809892169E0,-6.340416598E-1,1.951753807E0
2.742089513E2,1.484855684E0,-1.418189532E0,1.972140709E0
2.742188803E2,6.533721893E-1,-2.160405266E0,2.049355531E0
2.742288103E2,-1.372524970E-1,-2.435859409E0,1.558908623E0
2.742387392E2,-4.438158010E-1,-1.983384320E0,9.369531584E-1
2.742486683E2,-1.451701094E0,-2.270859169E0,3.246717654E-2
2.742585983E2,-1.857618313E0,-1.951349764E0,-6.278365946E-1
2.742685273E2,-1.860457428E0,-1.676860412E0,-8.571714091E-1
2.742784573E2,-1.548698362E0,-1.413315877E0,-1.029498210E0
2.742883863E2,-1.194596683E0,-1.200072600E0,-1.140866618E0
2.742983152E2,-6.706987318E-1,-1.012902058E0,-1.086275843E0
2.743082452E2,-8.357385132E-2,-1.066407005E0,-3.564824824E-1
2.743181743E2,4.627699525E-1,-1.287412460E0,5.424812794E-1
2.743281033E2,1.151171312E0,-1.438765299E0,1.106884940E0
2.743380333E2,1.632965364E0,-1.469285426E0,1.566198932E0
2.743479623E2,1.543805996E0,-1.663241662E0,1.810543549E0
2.743578912E2,1.172065168E0,-1.951528105E0,1.699661629E0
2.743678212E2,8.191496701E-1,-2.244584121E0,1.322484645E0
2.743777503E2,4.465371682E-1,-2.592863581E0,5.997839928E-1
2.743876793E2,3.442520076E-1,-2.825840626E0,-3.927574754E-1
2.743976093E2,3.241837422E-1,-2.972671228E0,-1.006857791E0
2.744075383E2,2.732641418E-2,-3.130872910E0,-1.326153188E0
2.744174672E2,-3.391745413E-1,-3.180276620E0,-1.719329324E0
2.744273972E2,-5.414994588E-1,-3.147283121E0,-1.792891974E0
2.744373263E2,-6.523227603E-1,-3.038046607E0,-1.674727932E0
2.744472563E2,-8.667821120E-1,-2.792116225E0,-1.307209378E0
2.744571853E2,-1.121709386E0,-2.435916127E0,-1.066143880E0
2.744671143E2,-1.329763697E0,-2.040238552E0,-1.188066512E0
2.744770443E2,-1.575557108E0,-1.720333875E0,-1.423218137E0
2.744869732E2,-1.763331814E0,-1.528145837E0,-1.586935498E0
2.744969023E2,-1.634572763E0,-1.269049280E0,-1.384009048E0
2.745068323E2,-1.258516836E0,-8.378697503E-1,-1.362143970E0
2.745167613E2,-8.732581227E-1,-5.288829947E-1,-1.288226978E0
2.745266903E2,-4.844359696E-1,-2.912831408E-1,-1.137903249E0
2.745366203E2,-8.964033756E-2,1.204596591E-1,-1.032582031E0
2.745465492E2,-1.404629108E-2,6.392152762E-1,-1.014554993E0
2.745564783E2,-3.130140985E-1,1.174409171E0,-1.053033253E0
2.745664083E2,-9.010720850E-1,1.773545877E0,-1.029580071E0
2.745763373E2,-1.493389110E0,2.227858745E0,-9.731977093E-1
2.745862673E2,-1.896542204E0,2.547754067E0,-1.130712343E0
2.745961963E2,-2.248073739E0,2.690105701E0,-1.414191206E0
2.746061252E2,-2.558107731E0,2.815437260E0,-1.673476628E0
2.746160552E2,-2.243382664E0,3.092257898E0,-2.007167870E0
2.746259843E2,-1.265210144E0,3.600558109E0,-2.353748714E0
2.746359133E2,3.127128572E-1,3.987919189E0,-1.659084291E0
2.746458433E2,2.009545640E0,4.424614397E0,-7.224818929E-1
2.746557723E2,2.002685394E0,4.553131519E0,-8.146247292E-1
2.746657012E2,1.704428864E0,4.852387338E0,-6.356683552E-1
2.746756312E2,6.974747403E-1,4.582753513E0,3.032962453E-1
2.746855603E2,-3.083443659E-1,3.841653428E0,1.359334967E0
2.746954893E2,-9.661411433E-1,2.981219857E0,1.272163507E0
2.747054193E2,-2.836643650E-1,2.132659058E0,1.034074241E0
2.747153482E2,7.783978660E-1,1.260860839E0,9.327303723E-1
2.747252772E2,1.661398619E0,5.935941303E-1,7.639610175E-1
2.747352072E2,2.241234251E0,3.270172298E-2,7.727586651E-1
2.747451363E2,2.799453019E0,-4.077397960E-1,1.221733684E0
2.747550663E2,2.908240466E0,-6.665609497E-1,1.579376217E0
2.747649953E2,2.357197694E0,-1.140190095E0,1.463788458E0
2.747749242E2,1.764925911E0,-1.344374281E0,7.719002938E-1
2.747848542E2,1.156052860E0,-1.303801621E0,3.646382518E-1
2.747947832E2,6.033225084E-1,-1.268851059E0,3.117618442E-1
2.748047123E2,4.149699513E-1,-9.916521066E-1,8.364219797E-1
2.748146423E2,2.774609808E-1,-8.614223349E-1,1.377786441E0
2.748245713E2,3.866032078E-1,-7.286648118E-1,2.153832411E0
2.748345002E2,8.437690061E-1,-1.736693215E-1,3.418010960E0
2.748444302E2,-4.122923651E-1,-1.211495721E0,2.707079583E0
2.748543592E2,-8.741240953E-1,-1.690134761E0,4.453344691E-1
2.748642883E2,-8.313465965E-1,-2.332919177E0,-1.278263322E0
2.748742183E2,-8.425530045E-1,-3.014262473E0,-2.150973122E0
2.748841473E2,-3.484833086E-1,-3.230586648E0,-2.042373955E0
2.748940762E2,-1.719377783E-1,-3.517735223E0,-1.336360087E0
2.749040062E2,-8.315585580E-1,-4.423324501E0,-2.048615273E0
2.749139352E2,-2.972837728E-2,-3.830418588E0,-1.648602573E0
2.749238652E2,5.203041060E-1,-3.515112746E0,-5.490781446E-1
2.749337943E2,1.026344441E0,-3.009225097E0,2.463589464E-1
2.749437233E2,2.659722984E0,-2.590801853E0,1.728661480E0
2.749536533E2,1.995466714E0,-2.641247537E0,7.765698802E-1
2.749635822E2,6.608514360E-1,-2.587668330E0,-3.175969999E-2
2.749735112E2,-8.568729088E-4,-2.616203912E0,-1.985293436E-1
2.749834412E2,-3.005670574E-1,-2.537736617E0,-4.073263979E-1
2.749933703E2,-7.169570781E-2,-2.235001704E0,-8.401881713E-1
2.750032993E2,6.228117898E-2,-1.863875418E0,-1.498530859E0
2.750132293E2,-5.458061524E-1,-1.400211098E0,-1.946363259E0
2.750231582E2,-8.099963656E-1,-8.953268301E-1,-1.691150422E0
2.750330872E2,-4.533750484E-1,-3.529788673E-1,-1.554041401E0
2.750430172E2,9.922622636E-2,1.750703144E-1,-1.399947973E0
2.750529463E2,6.147266255E-1,8.329779696E-1,-9.796454340E-1
2.750628753E2,1.017707811E0,1.435522433E0,-1.879382819E-1
2.750728053E2,1.209940654E0,2.081315827E0,5.497856212E-1
2.750827342E2,8.745721382E-1,2.667072934E0,5.322749645E-1
2.750926632E2,4.493805961E-1,3.161578394E0,-3.007632132E-1
2.751025932E2,3.838712425E-1,3.646613118E0,-1.113263667E0
2.751125223E2,9.529564029E-1,4.192931925E0,-1.201947218E0
2.751224523E2,1.541906675E0,4.566019952E0,-6.938399649E-1
2.751323813E2,1.441467589E0,4.933525642E0,-2.320701420E-1
2.751423102E2,6.812087365E-1,5.341699886E0,3.686061358E-1
2.751522402E2,-4.734364068E-1,5.602143057E0,1.064213129E0
2.751621692E2,-1.805039419E0,5.462323267E0,1.407683254E0
2.751720983E2,-2.521328160E0,5.198651848E0,1.667018963E0
2.751820283E2,-2.691322507E0,4.567551922E0,1.651589330E0
2.751919573E2,-2.458774647E0,3.594553018E0,1.635353951E0
2.752018862E2,-1.433956841E0,2.424448568E0,2.218962207E0
2.752118159E2,-3.086242282E-1,1.305402004E0,2.433525785E0
2.752217449E2,3.677313924E-2,2.927782738E-1,2.046250659E0
2.752316739E2,-2.731023201E-1,-4.401854110E-1,1.718676775E0
2.752416039E2,-9.678279919E-1,-9.690257210E-1,1.245732923E0
2.752515329E2,-1.541128556E0,-1.145957789E0,7.742274857E-1
2.752614619E2,-2.074237772E0,-1.231673877E0,5.269183302E-1
2.752713919E2,-2.444929610E0,-1.075538017E0,2.352334857E-1
2.752813209E2,-2.584330739E0,-7.709173769E-1,1.495799625E-1
2.752912499E2,-2.476161050E0,-5.445137715E-1,1.966360334E-1
2.753011799E2,-2.250394792E0,-4.949656355E-1,1.804953794E-1
2.753111089E2,-1.874312844E0,-5.809325695E-1,5.323655963E-2
2.753210379E2,-1.419446098E0,-6.911683720E-1,-1.451419441E-1
2.753309679E2,-9.193216105E-1,-9.597116911E-1,-3.622467041E-2
2.753408969E2,-4.880150503E-1,-1.379026051E0,3.956062388E-1
2.753508269E2,-3.002567165E-2,-1.822951341E0,6.548647642E-1
2.753607559E2,4.433972865E-1,-2.202606375E0,6.000553036E-1
2.753706849E2,8.536382291E-1,-2.625714408E0,4.990142477E-1
2.753806149E2,1.155253254E0,-3.102419774E0,3.946449566E-1
2.753905439E2,1.289090319E0,-3.438145847E0,2.235519183E-1
2.754004729E2,1.189688238E0,-3.677930220E0,2.189320332E-1
2.754104029E2,8.023213103E-1,-3.830334973E0,1.760029453E-1
2.754203319E2,4.492403360E-1,-3.831832445E0,-1.239738357E-1
2.754302609E2,4.000459931E-1,-3.661369151E0,-4.307427424E-1
2.754401909E2,2.946413795E-1,-3.435057347E0,-7.410036063E-1
2.754501199E2,-4.117561754E-2,-3.306321539E0,-9.623838687E-1
2.754600489E2,-3.822486036E-1,-3.262903624E0,-1.004670348E0
2.754699789E2,-5.885464848E-1,-3.112374659E0,-9.528470600E-1
2.754799079E2,-4.653769702E-1,-2.899060045E0,-8.617521179E-1
2.754898369E2,-1.160161041E-1,-2.753531619E0,-7.410457063E-1
2.754997669E2,8.464133363E-2,-2.696267497E0,-7.896290517E-1
2.755096959E2,2.262793155E-1,-2.495755947E0,-1.000429362E0
2.755196249E2,1.865979173E-1,-2.143216206E0,-1.443576972E0
2.755295549E2,4.592066959E-2,-1.665786955E0,-1.832317411E0
2.755394839E2,-1.188198075E-2,-9.136309540E-1,-1.932612362E0
2.755494129E2,-3.171292227E-2,-9.551368296E-2,-1.644764460E0
2.755593429E2,-5.324346665E-2,6.427294528E-1,-1.024939721E0
2.755692719E2,-5.614825375E-2,1.483714600E0,-7.022178555E-1
2.755792019E2,-3.923797087E-1,2.160388309E0,-7.277362740E-1
2.755891309E2,-1.011355323E0,2.697729886E0,-5.990016719E-1
2.755990599E2,-1.716148877E0,3.042897457E0,-5.612683833E-1
2.756089899E2,-1.905714439E0,3.273584733E0,-1.057568427E0
2.756189189E2,-1.645994130E0,3.359286203E0,-1.757801664E0
2.756288479E2,-1.009254857E0,3.374963173E0,-2.237959810E0
2.756387779E2,5.234193563E-2,3.719832537E0,-2.342879909E0
2.756487069E2,1.107857039E0,4.524259722E0,-2.460016011E0
2.756586359E2,1.368739921E0,5.429592308E0,-2.464540586E0
2.756685659E2,9.940113851E-1,6.289840522E0,-1.770243369E0
2.756784949E2,-1.704722102E-1,6.682407378E0,-2.856785115E-1
2.756884239E2,-1.800519375E0,6.341397761E0,1.101610897E0
2.756983539E2,-2.496991464E0,5.538622999E0,1.772637219E0
2.757082829E2,-1.702850408E0,4.504006137E0,1.926546460E0
2.757182119E2,-1.053315235E-1,3.446622555E0,1.950744578E0
2.757281419E2,1.265104163E0,2.491387492E0,1.863185008E0
2.757380709E2,1.824588269E0,1.485136058E0,1.948121517E0
2.757479999E2,1.785123948E0,6.606476605E-1,2.030030191E0
2.757579299E2,1.579163232E0,1.515598297E-2,2.087003560E0
2.757678589E2,1.199846825E0,-5.140714127E-1,1.700211414E0
2.757777879E2,7.875914432E-1,-7.718459147E-1,9.984446709E-1
2.757877179E2,4.419732703E-1,-8.445694900E-1,5.772242653E-1
2.757976469E2,2.759215551E-1,-8.526012254E-1,4.987907378E-1
2.758075759E2,4.058355041E-1,-8.110292763E-1,5.453462689E-1
2.758175059E2,4.674389908E-1,-8.889568734E-1,8.065052855E-1
2.758274349E2,4.592643640E-1,-1.127805693E0,1.260161512E0
2.758373649E2,3.766946623E-1,-1.388947606E0,1.443961719E0
2.758472939E2,9.639558926E-2,-1.747991205E0,1.325888894E0
2.758572229E2,-2.509149141E-1,-2.168392562E0,9.222824943E-1
2.758671529E2,-4.565283787E-1,-2.565759982E0,2.914345837E-1
2.758770819E2,-5.023442370E-1,-2.917211557E0,-1.121098351E-1
2.758870109E2,-4.491651993E-1,-3.266503170E0,-2.756879588E-1
2.758969409E2,-2.156207550E-1,-3.376938363E0,-1.704673497E-1
2.759068699E2,1.506570927E-1,-3.455451851E0,3.816162272E-1
2.759167989E2,3.957804859E-1,-3.505263696E0,7.649970710E-1
2.759267289E2,6.728768197E-1,-3.510677633E0,8.442689431E-1
2.759366579E2,1.027443498E0,-3.505277145E0,8.039839661E-1
2.759465869E2,1.081818730E0,-3.611818092E0,6.384937298E-1
2.759565169E2,8.503297283E-1,-3.763363304E0,2.747840524E-1
2.759664459E2,7.072014374E-1,-3.735588444E0,-7.362934548E-2
2.759763749E2,7.073186740E-1,-3.555840358E0,-3.503803647E-1
2.759863049E2,5.571849071E-1,-3.381343070E0,-3.583443089E-1
2.759962339E2,3.975078265E-1,-3.137752159E0,-4.378628969E-1
2.760061629E2,2.478321158E-1,-2.797704994E0,-5.534869087E-1
2.760160929E2,6.168812513E-2,-2.495329685E0,-5.149876714E-1
2.760260219E2,2.701004326E-2,-2.187283162E0,-4.137291721E-1
2.760359509E2,1.046279573E-1,-1.803338025E0,-5.603363371E-1
2.760458809E2,2.994023652E-1,-1.334470852E0,-8.266209499E-1
